"Time","Prey"
11.71,0.95147943629112
11.72,0.949085605803557
11.73,0.946700817357504
11.74,0.944325031101081
11.75,0.941958207380423
11.76,0.939600306738616
11.77,0.937251289914645
11.78,0.934911117842345
11.79,0.932579751649354
11.8,0.930257152656085
11.81,0.927943282374686
11.82,0.925638102508019
11.83,0.92334157494864
11.84,0.921053661777784
11.85,0.918774325264358
11.86,0.916503527863936
11.87,0.914241232217764
11.88,0.911987401151768
11.89,0.909741997675564
11.9,0.907504984981485
11.91,0.905276326443599
11.92,0.903055985616741
11.93,0.90084392623555
11.94,0.898640112213511
11.95,0.896444507641996
11.96,0.894257076789321
11.97,0.892077784099802
11.98,0.889906594192815
11.99,0.887743471861863
12,0.885588382073653
12.01,0.883441289967169
12.02,0.881302160852757
12.03,0.879170960211213
12.04,0.877047653692875
12.05,0.874932207116722
12.06,0.872824586469478
12.07,0.870724757904716
12.08,0.868632687741976
12.09,0.866548342465882
12.1,0.864471688725261
12.11,0.862402693332276
12.12,0.860341323261555
12.13,0.85828754564933
12.14,0.856241327792579
12.15,0.854202637148173
12.16,0.852171441332029
12.17,0.850147708118262
12.18,0.848131405438354
12.19,0.846122501380313
12.2,0.844120964187844
12.21,0.84212676225953
12.22,0.840139864148005
12.23,0.838160238559142
12.24,0.83618785435124
12.25,0.834222680534219
12.26,0.832264686268818
12.27,0.830313840865794
12.28,0.828370113785131
12.29,0.826433474635254
12.3,0.824503893172239
12.31,0.822581339299037
12.32,0.820665783064695
12.33,0.818757194663588
12.34,0.816855544434649
12.35,0.814960802860608
12.36,0.813072940567233
12.37,0.811191928322574
12.38,0.809317737036213
12.39,0.807450337758522
12.4,0.805589701679915
12.41,0.803735800130114
12.42,0.801888604577415
12.43,0.800048086627956
12.44,0.798214218024994
12.45,0.796386970648185
12.46,0.79456631651286
12.47,0.792752227769317
12.48,0.790944676702113
12.49,0.78914363572935
12.5,0.787349077401983
12.51,0.785560974403116
12.52,0.78377929954731
12.53,0.782004025779892
12.54,0.780235126176271
12.55,0.778472573941253
12.56,0.776716342408364
12.57,0.774966405039173
12.58,0.773222735422625
12.59,0.771485307274368
12.6,0.769754094436095
12.61,0.768029070874879
12.62,0.766310210682519
12.63,0.764597488074888
12.64,0.762890877391283
12.65,0.761190353093778
12.66,0.759495889766584
12.67,0.757807462115412
12.68,0.756125044966833
12.69,0.754448613267652
12.7,0.752778142084278
12.71,0.7511136066021
12.72,0.749454982124864
12.73,0.747802244074059
12.74,0.746155367988302
12.75,0.744514329522725
12.76,0.742879104448371
12.77,0.741249668651588
12.78,0.73962599813343
12.79,0.738008069009056
12.8,0.736395857507144
12.81,0.73478933996929
12.82,0.73318849284943
12.83,0.731593292713251
12.84,0.730003716237609
12.85,0.728419740209956
12.86,0.726841341527761
12.87,0.725268497197942
12.88,0.723701184336296
12.89,0.722139380166935
12.9,0.720583062021722
12.91,0.719032207339715
12.92,0.71748679366661
12.93,0.71594679865419
12.94,0.714412200059771
12.95,0.712882975745661
12.96,0.711359103678612
12.97,0.709840561929284
12.98,0.708327328671702
12.99,0.706819382182726
13,0.705316700841518
13.01,0.703819263129013
13.02,0.702327047627391
13.03,0.70084003301956
13.04,0.699358198088629
13.05,0.697881521717397
13.06,0.696409982887835
13.07,0.694943560680575
13.08,0.693482234274403
13.09,0.692025982945751
13.1,0.690574786068196
13.11,0.689128623111959
13.12,0.687687473643406
13.13,0.686251317324556
13.14,0.684820133912588
13.15,0.683393903259348
13.16,0.68197260531087
13.17,0.680556220106883
13.18,0.679144727780337
13.19,0.677738108556921
13.2,0.676336342754588
13.21,0.674939410783079
13.22,0.673547293143455
13.23,0.672159970427631
13.24,0.670777423317902
13.25,0.669399632586489
13.26,0.668026579095074
13.27,0.666658243794342
13.28,0.665294607723525
13.29,0.663935652009951
13.3,0.662581357868594
13.31,0.661231706601621
13.32,0.659886679597952
13.33,0.658546258332814
13.34,0.657210424367301
13.35,0.655879159347934
13.36,0.654552445006228
13.37,0.653230263158257
13.38,0.651912595704221
13.39,0.650599424628021
13.4,0.649290731996829
13.41,0.647986499960664
13.42,0.646686710751976
13.43,0.645391346685217
13.44,0.64410039015643
13.45,0.642813823642835
13.46,0.641531629702412
13.47,0.640253790973491
13.48,0.63898029017435
13.49,0.6377111101028
13.5,0.636446233635788
13.51,0.635185643728992
13.52,0.633929323416424
13.53,0.632677255810032
13.54,0.631429424099302
13.55,0.630185811550871
13.56,0.62894640150813
13.57,0.627711177390841
13.58,0.626480122694747
13.59,0.625253220991189
13.6,0.624030455926721
13.61,0.622811811222736
13.62,0.621597270675082
13.63,0.620386818153688
13.64,0.61918043760219
13.65,0.617978113037559
13.66,0.616779828549731
13.67,0.61558556830124
13.68,0.61439531652685
13.69,0.613209057533192
13.7,0.612026775698403
13.71,0.610848455471764
13.72,0.609674081373345
13.73,0.608503637993644
13.74,0.607337109993238
13.75,0.606174482102428
13.76,0.605015739120889
13.77,0.603860865917321
13.78,0.602709847429103
13.79,0.601562668661949
13.8,0.600419314689565
13.81,0.599279770653306
13.82,0.598144021761839
13.83,0.597012053290805
13.84,0.595883850582484
13.85,0.59475939904546
13.86,0.593638684154292
13.87,0.592521691449179
13.88,0.591408406535638
13.89,0.590298815084171
13.9,0.589192902829946
13.91,0.588090655572471
13.92,0.586992059175271
13.93,0.585897099565574
13.94,0.584805762733989
13.95,0.583718034734188
13.96,0.582633901682599
13.97,0.581553349758085
13.98,0.580476365201639
13.99,0.579402934316071
14,0.578333043465704
14.01,0.577266679076064
14.02,0.576203827633578
14.03,0.57514447568527
14.04,0.574088609838462
14.05,0.573036216760473
14.06,0.571987283178321
14.07,0.570941795878427
14.08,0.569899741706321
14.09,0.568861107566347
14.1,0.567825880421374
14.11,0.566794047292506
14.12,0.56576559525879
14.13,0.564740511456934
14.14,0.563718783081018
14.15,0.562700397382213
14.16,0.561685341668495
14.17,0.560673603304368
14.18,0.559665169710585
14.19,0.558660028363866
14.2,0.557658166796626
14.21,0.556659572596698
14.22,0.555664233407061
14.23,0.554672136925566
14.24,0.553683270904669
14.25,0.552697623151159
14.26,0.551715181525893
14.27,0.550735933943525
14.28,0.54975986837225
14.29,0.548786972833531
14.3,0.547817235401845
14.31,0.546850644204419
14.32,0.545887187420969
14.33,0.544926853283446
14.34,0.543969630075781
14.35,0.543015506133623
14.36,0.542064469844093
14.37,0.541116509645527
14.38,0.540171614027226
14.39,0.539229771529211
14.4,0.538290970741966
14.41,0.5373552003062
14.42,0.536422448912595
14.43,0.535492705301566
14.44,0.534565958263014
14.45,0.533642196636089
14.46,0.532721409308945
14.47,0.531803585218504
14.48,0.530888713350218
14.49,0.529976782737829
14.5,0.529067782463139
14.51,0.52816170165577
14.52,0.527258529492936
14.53,0.526358255199211
14.54,0.525460868046294
14.55,0.524566357352784
14.56,0.523674712483953
14.57,0.522785922851514
14.58,0.521899977913401
14.59,0.521016867173541
14.6,0.520136580181634
14.61,0.519259106532926
14.62,0.518384435867994
14.63,0.517512557872521
14.64,0.516643462277084
14.65,0.515777138856929
14.66,0.51491357743176
14.67,0.514052767865522
14.68,0.513194700066188
14.69,0.512339363985545
14.7,0.511486749618984
14.71,0.510636847005287
14.72,0.509789646226421
14.73,0.508945137407326
14.74,0.50810331071571
14.75,0.507264156361841
14.76,0.506427664598344
14.77,0.505593825719996
14.78,0.504762630063524
14.79,0.503934068007401
14.8,0.503108129971646
14.81,0.502284806417626
14.82,0.501464087847854
14.83,0.500645964805796
14.84,0.49983042787567
14.85,0.499017467682251
14.86,0.498207074890679
14.87,0.497399240206263
14.88,0.49659395437429
14.89,0.495791208179833
14.9,0.494990992447558
14.91,0.494193298041539
14.92,0.493398115865067
14.93,0.492605436860461
14.94,0.491815252008884
14.95,0.491027552330157
14.96,0.490242328882572
14.97,0.48945957276271
14.98,0.488679275105261
14.99,0.487901427082837
15,0.487126019905794
15.01,0.486353044822052
15.02,0.485582493116916
15.03,0.484814356112899
15.04,0.484048625169542
15.05,0.483285291683239
15.06,0.482524347087066
15.07,0.481765782850598
15.08,0.481009590479745
15.09,0.480255761516573
15.1,0.479504287539134
15.11,0.478755160161298
15.12,0.478008371032577
15.13,0.477263911837963
15.14,0.476521774297756
15.15,0.475781950167397
15.16,0.475044431237303
15.17,0.4743092093327
15.18,0.47357627631346
15.19,0.472845624073933
15.2,0.472117244542793
15.21,0.471391129682864
15.22,0.470667271490971
15.23,0.469945661997768
15.24,0.469226293267587
15.25,0.468509157398276
15.26,0.467794246521041
15.27,0.467081552800289
15.28,0.466371068433471
15.29,0.465662785650928
15.3,0.464956696715736
15.31,0.46425279392355
15.32,0.463551069602454
15.33,0.462851516112808
15.34,0.462154125847091
15.35,0.461458891229761
15.36,0.460765804717095
15.37,0.460074858797044
15.38,0.459386045989086
15.39,0.458699358844073
15.4,0.45801478994409
15.41,0.457332331902307
15.42,0.456651977362832
15.43,0.455973719000566
15.44,0.455297549521061
15.45,0.454623461660378
15.46,0.453951448184939
15.47,0.453281501891393
15.48,0.452613615606467
15.49,0.451947782186833
15.5,0.451283994518962
15.51,0.450622245518989
15.52,0.449962528132576
15.53,0.449304835334771
15.54,0.448649160129871
15.55,0.447995495551291
15.56,0.447343834661424
15.57,0.446694170551507
15.58,0.446046496341489
15.59,0.445400805179897
15.6,0.444757090243701
15.61,0.444115344738185
15.62,0.443475561896816
15.63,0.442837734981109
15.64,0.442201857280504
15.65,0.441567922112231
15.66,0.440935922821182
15.67,0.440305852779787
15.68,0.439677705387884
15.69,0.43905147407259
15.7,0.438427152288179
15.71,0.437804733515956
15.72,0.437184211264131
15.73,0.436565579067693
15.74,0.435948830488292
15.75,0.435333959114111
15.76,0.434720958559747
15.77,0.434109822466086
15.78,0.433500544500187
15.79,0.432893118355156
15.8,0.432287537750031
15.81,0.431683796429661
15.82,0.431081888164586
15.83,0.430481806750921
15.84,0.429883546010238
15.85,0.429287099789449
15.86,0.42869246196069
15.87,0.428099626421207
15.88,0.427508587093237
15.89,0.426919337923898
15.9,0.426331872885071
15.91,0.425746185973293
15.92,0.425162271209635
15.93,0.424580122639599
15.94,0.423999734333001
15.95,0.423421100383861
15.96,0.422844214910295
15.97,0.422269072054401
15.98,0.421695665982153
15.99,0.421123990883291
16,0.420554040971212
16.01,0.419985810482864
16.02,0.419419293678636
16.03,0.418854484842256
16.04,0.418291378280681
16.05,0.417729968323992
16.06,0.417170249325289
16.07,0.41661221566059
16.08,0.416055861728722
16.09,0.415501181951218
16.1,0.41494817077222
16.11,0.414396822658368
16.12,0.413847132098704
16.13,0.413299093604571
16.14,0.412752701709507
16.15,0.412207950969148
16.16,0.411664835961129
16.17,0.411123351284984
16.18,0.410583491562043
16.19,0.410045251435342
16.2,0.409508625569515
16.21,0.408973608650705
16.22,0.408440195386464
16.23,0.407908380505654
16.24,0.407378158758354
16.25,0.406849524915765
16.26,0.406322473770112
16.27,0.405797000134554
16.28,0.405273098843084
16.29,0.404750764750439
16.3,0.404229992732009
16.31,0.403710777683738
16.32,0.403193114522038
16.33,0.402676998183694
16.34,0.402162423625772
16.35,0.401649385825532
16.36,0.401137879780332
16.37,0.400627900507543
16.38,0.400119443044458
16.39,0.3996125024482
16.4,0.399107073795638
16.41,0.398603152183296
16.42,0.398100732727266
16.43,0.397599810563119
16.44,0.397100380845821
16.45,0.396602438749645
16.46,0.396105979468086
16.47,0.395610998213771
16.48,0.39511749021838
16.49,0.39462545073256
16.5,0.394134875025834
16.51,0.393645758386527
16.52,0.393158096121675
16.53,0.392671883556944
16.54,0.392187116036551
16.55,0.391703788923174
16.56,0.391221897597879
16.57,0.390741437460029
16.58,0.390262403927213
16.59,0.389784792435156
16.6,0.389308598437646
16.61,0.388833817406448
16.62,0.388360444831231
16.63,0.387888476219483
16.64,0.387417907096433
16.65,0.386948733004978
16.66,0.386480949505599
16.67,0.386014552176285
16.68,0.385549536612459
16.69,0.385085898426895
16.7,0.384623633249648
16.71,0.384162736727973
16.72,0.383703204526254
16.73,0.383245032325922
16.74,0.382788215825387
16.75,0.38233275073996
16.76,0.381878632801777
16.77,0.38142585775973
16.78,0.380974421379389
16.79,0.38052431944293
16.8,0.380075547749063
16.81,0.379628102112961
16.82,0.379181978366183
16.83,0.378737172356608
16.84,0.378293679948359
16.85,0.377851497021735
16.86,0.377410619473139
16.87,0.376971043215006
16.88,0.376532764175738
16.89,0.376095778299628
16.9,0.375660081546794
16.91,0.375225669893112
16.92,0.374792539330142
16.93,0.374360685865064
16.94,0.373930105520608
16.95,0.373500794334988
16.96,0.373072748361831
16.97,0.372645963670116
16.98,0.3722204363441
16.99,0.371796162483258
17,0.371373138202213
17.01,0.370951359630671
17.02,0.370530822913357
17.03,0.370111524209949
17.04,0.369693459695012
17.05,0.369276625557935
17.06,0.368861018002868
17.07,0.368446633248653
17.08,0.368033467528768
17.09,0.367621517091257
17.1,0.36721077819867
17.11,0.366801247128
17.12,0.366392920170622
17.13,0.365985793632228
17.14,0.365579863832769
17.15,0.365175127106388
17.16,0.364771579801365
17.17,0.364369218280052
17.18,0.363968038918816
17.19,0.363568038107972
17.2,0.363169212251732
17.21,0.362771557768138
17.22,0.362375071089006
17.23,0.361979748659867
17.24,0.361585586939906
17.25,0.361192582401906
17.26,0.360800731532185
17.27,0.360410030830547
17.28,0.360020476810213
17.29,0.359632065997773
17.3,0.359244794933123
17.31,0.358858660169411
17.32,0.358473658272978
17.33,0.358089785823303
17.34,0.357707039412949
17.35,0.357325415647503
17.36,0.356944911145522
17.37,0.356565522538479
17.38,0.356187246470708
17.39,0.355810079599346
17.4,0.355434018594282
17.41,0.3550590601381
17.42,0.354685200926028
17.43,0.354312437665883
17.44,0.353940767078014
17.45,0.353570185895255
17.46,0.353200690862867
17.47,0.352832278738487
17.48,0.352464946292077
17.49,0.35209869030587
17.5,0.351733507574316
17.51,0.351369394904035
17.52,0.351006349113762
17.53,0.350644367034297
17.54,0.350283445508453
17.55,0.349923581391007
17.56,0.349564771548647
17.57,0.349207012859924
17.58,0.348850302215201
17.59,0.348494636516603
17.6,0.348140012677966
17.61,0.347786427624791
17.62,0.347433878294193
17.63,0.34708236163485
17.64,0.346731874606959
17.65,0.346382414182183
17.66,0.346033977343605
17.67,0.34568656108568
17.68,0.345340162414188
17.69,0.344994778346184
17.7,0.344650405909952
17.71,0.344307042144959
17.72,0.343964684101806
17.73,0.343623328842183
17.74,0.343282973438821
17.75,0.34294361497545
17.76,0.342605250546745
17.77,0.342267877258288
17.78,0.341931492226518
17.79,0.341596092578689
17.8,0.34126167545282
17.81,0.340928237997655
17.82,0.340595777372616
17.83,0.340264290747757
17.84,0.339933775303723
17.85,0.339604228231703
17.86,0.339275646733388
17.87,0.338948028020927
17.88,0.338621369316882
17.89,0.338295667854186
17.9,0.3379709208761
17.91,0.337647125636171
17.92,0.337324279398185
17.93,0.33700237943613
17.94,0.336681423034151
17.95,0.336361407486508
17.96,0.336042330097534
17.97,0.335724188181594
17.98,0.335406979063042
17.99,0.335090700076183
18,0.334775348565227
18.01,0.334460921884251
18.02,0.33414741739716
18.03,0.333834832477643
18.04,0.333523164509133
18.05,0.333212410884769
18.06,0.332902569007355
18.07,0.332593636289318
18.08,0.332285610152672
18.09,0.331978488028976
18.1,0.331672267359297
18.11,0.331366945594167
18.12,0.331062520193548
18.13,0.330758988626793
18.14,0.330456348372603
18.15,0.330154596918995
18.16,0.329853731763258
18.17,0.32955375041192
18.18,0.329254650380707
18.19,0.328956429194506
18.2,0.328659084387326
18.21,0.328362613502265
18.22,0.328067014091469
18.23,0.327772283716095
18.24,0.327478419946277
18.25,0.327185420361087
18.26,0.326893282548499
18.27,0.326602004105353
18.28,0.326311582637318
18.29,0.326022015758858
18.3,0.325733301093194
18.31,0.325445436272269
18.32,0.325158418936714
18.33,0.324872246735811
18.34,0.324586917327457
18.35,0.324302428378132
18.36,0.32401877756286
18.37,0.32373596256518
18.38,0.323453981077105
18.39,0.323172830799093
18.4,0.322892509440009
18.41,0.322613014717094
18.42,0.322334344355929
18.43,0.322056496090401
18.44,0.321779467662671
18.45,0.32150325682314
18.46,0.321227861330415
18.47,0.320953278951278
18.48,0.320679507460648
18.49,0.320406544641554
18.5,0.320134388285101
18.51,0.319863036190433
18.52,0.319592486164706
18.53,0.319322736023054
18.54,0.319053783588555
18.55,0.318785626692201
18.56,0.318518263172867
18.57,0.318251690877276
18.58,0.317985907659973
18.59,0.317720911383285
18.6,0.317456699917301
18.61,0.317193271139829
18.62,0.316930622936375
18.63,0.316668753200107
18.64,0.316407659831823
18.65,0.316147340739928
18.66,0.315887793840392
18.67,0.315629017056732
18.68,0.315371008319972
18.69,0.315113765568619
18.7,0.31485728674863
18.71,0.314601569813385
18.72,0.314346612723654
18.73,0.31409241344757
18.74,0.3138389699606
18.75,0.313586280245514
18.76,0.313334342292356
18.77,0.313083154098418
18.78,0.312832713668207
18.79,0.312583019013419
18.8,0.312334068152909
18.81,0.312085859112666
18.82,0.31183838992578
18.83,0.311591658632415
18.84,0.311345663279784
18.85,0.311100401922119
18.86,0.31085587262064
18.87,0.310612073443535
18.88,0.310369002465924
18.89,0.310126657769839
18.9,0.30988503744419
18.91,0.309644139584743
18.92,0.309403962294091
18.93,0.309164503681627
18.94,0.308925761863516
18.95,0.308687734962671
18.96,0.308450421108725
18.97,0.308213818438002
18.98,0.307977925093498
18.99,0.307742739224846
19,0.307508258988295
19.01,0.307274482546682
19.02,0.30704140806941
19.03,0.306809033732416
19.04,0.306577357718149
19.05,0.306346378215547
19.06,0.306116093420005
19.07,0.305886501533355
19.08,0.305657600763839
19.09,0.305429389326085
19.1,0.305201865441079
19.11,0.304975027336144
19.12,0.304748873244912
19.13,0.304523401407302
19.14,0.304298610069495
19.15,0.304074497483907
19.16,0.303851061909168
19.17,0.303628301610095
19.18,0.30340621485767
19.19,0.303184799929016
19.2,0.302964055107372
19.21,0.302743978682068
19.22,0.302524568948506
19.23,0.302305824208129
19.24,0.302087742768406
19.25,0.301870322942803
19.26,0.30165356305076
19.27,0.301437461417671
19.28,0.301222016374858
19.29,0.301007226259548
19.3,0.300793089414854
19.31,0.300579604189746
19.32,0.300366768939035
19.33,0.300154582023344
19.34,0.299943041809092
19.35,0.299732146668466
19.36,0.299521894979402
19.37,0.299312285125561
19.38,0.29910331549631
19.39,0.298894984486695
19.4,0.298687290497425
19.41,0.298480231934845
19.42,0.298273807210917
19.43,0.298068014743199
19.44,0.297862852954821
19.45,0.297658320274467
19.46,0.297454415136349
19.47,0.297251135980191
19.48,0.297048481251203
19.49,0.296846449400066
19.5,0.296645038882903
19.51,0.296444248161266
19.52,0.29624407570211
19.53,0.296044519977775
19.54,0.295845579465963
19.55,0.295647252649722
19.56,0.29544953801742
19.57,0.295252434062728
19.58,0.295055939284601
19.59,0.294860052187252
19.6,0.29466477128014
19.61,0.294470095077943
19.62,0.294276022100544
19.63,0.294082550873005
19.64,0.293889679925553
19.65,0.293697407793558
19.66,0.293505733017511
19.67,0.293314654143011
19.68,0.293124169720736
19.69,0.292934278306436
19.7,0.292744978460902
19.71,0.292556268749954
19.72,0.29236814774442
19.73,0.292180614020117
19.74,0.291993666157832
19.75,0.291807302743303
19.76,0.291621522367202
19.77,0.291436323625113
19.78,0.291251705117517
19.79,0.291067665449773
19.8,0.290884203232095
19.81,0.290701317079542
19.82,0.290519005611992
19.83,0.290337267454127
19.84,0.290156101235416
19.85,0.289975505590096
19.86,0.289795479157153
19.87,0.289616020580306
19.88,0.289437128507987
19.89,0.289258801593328
19.9,0.289081038494135
19.91,0.28890383787288
19.92,0.288727198396677
19.93,0.288551118737266
19.94,0.288375597570999
19.95,0.288200633578817
19.96,0.288026225446238
19.97,0.287852371863338
19.98,0.287679071524731
19.99,0.287506323129559
20,0.287334125381469
20.01,0.287162476988597
20.02,0.286991376663554
20.03,0.286820823123408
20.04,0.286650815089666
20.05,0.286481351288261
20.06,0.28631243044953
20.07,0.286144051308204
20.08,0.285976212603386
20.09,0.28580891307854
20.1,0.285642151481469
20.11,0.285475926564305
20.12,0.285310237083489
20.13,0.285145081799755
20.14,0.284980459478116
20.15,0.284816368887848
20.16,0.284652808802473
20.17,0.284489777999743
20.18,0.284327275261628
20.19,0.284165299374294
20.2,0.284003849128093
20.21,0.283842923317547
20.22,0.28368252074133
20.23,0.283522640202254
20.24,0.283363280507253
20.25,0.283204440467372
20.26,0.283046118897744
20.27,0.282888314617584
20.28,0.282731026450166
20.29,0.282574253222814
20.3,0.282417993766884
20.31,0.282262246917749
20.32,0.282107011514786
20.33,0.281952286401362
20.34,0.281798070424816
20.35,0.281644362436447
20.36,0.281491161291499
20.37,0.281338465849146
20.38,0.28118627497248
20.39,0.281034587528493
20.4,0.280883402388066
20.41,0.280732718425951
20.42,0.280582534520763
20.43,0.280432849554959
20.44,0.280283662414828
20.45,0.280134971990478
20.46,0.279986777175819
20.47,0.279839076868551
20.48,0.279691869970148
20.49,0.27954515538585
20.5,0.279398932024642
20.51,0.279253198799244
20.52,0.2791079546261
20.53,0.27896319842536
20.54,0.278818929120867
20.55,0.278675145640148
20.56,0.278531846914396
20.57,0.278389031878458
20.58,0.278246699470823
20.59,0.278104848633608
20.6,0.277963478312546
20.61,0.277822587456969
20.62,0.277682175019801
20.63,0.27754223995754
20.64,0.277402781230249
20.65,0.27726379780154
20.66,0.277125288638562
20.67,0.27698725271199
20.68,0.276849688996011
20.69,0.27671259646831
20.7,0.276575974110062
20.71,0.276439820905914
20.72,0.276304135843976
20.73,0.276168917915806
20.74,0.276034166116401
20.75,0.275899879444184
20.76,0.275766056900986
20.77,0.275632697492045
20.78,0.275499800225981
20.79,0.275367364114795
20.8,0.275235388173849
20.81,0.275103871421859
20.82,0.27497281288088
20.83,0.274842211576297
20.84,0.27471206653681
20.85,0.274582376794423
20.86,0.274453141384435
20.87,0.274324359345425
20.88,0.274196029719242
20.89,0.274068151550991
20.9,0.273940723889026
20.91,0.273813745784934
20.92,0.273687216293527
20.93,0.273561134472827
20.94,0.273435499384059
20.95,0.273310310091633
20.96,0.273185565663143
20.97,0.273061265169344
20.98,0.27293740768415
20.99,0.272813992284618
21,0.272691018050938
21.01,0.272568484066424
21.02,0.2724463894175
21.03,0.27232473319369
21.04,0.272203514487607
21.05,0.272082732394944
21.06,0.27196238601446
21.07,0.271842474447973
21.08,0.271722996800345
21.09,0.271603952179473
21.1,0.271485339696282
21.11,0.271367158464707
21.12,0.271249407601691
21.13,0.271132086227166
21.14,0.27101519346405
21.15,0.27089872843823
21.16,0.270782690278557
21.17,0.270667078116832
21.18,0.2705518910878
21.19,0.270437128329132
21.2,0.270322788981424
21.21,0.27020887218818
21.22,0.270095377095806
21.23,0.269982302853596
21.24,0.269869648613726
21.25,0.269757413531241
21.26,0.269645596764047
21.27,0.269534197472899
21.28,0.269423214821394
21.29,0.269312647975958
21.3,0.269202496105838
21.31,0.269092758383092
21.32,0.26898343398258
21.33,0.268874522081951
21.34,0.268766021861637
21.35,0.268657932504843
21.36,0.268550253197537
21.37,0.268442983128436
21.38,0.268336121489006
21.39,0.268229667473443
21.4,0.268123620278669
21.41,0.268017979104321
21.42,0.267912743152743
21.43,0.267807911628973
21.44,0.267703483740738
21.45,0.267599458698444
21.46,0.267495835715164
21.47,0.267392614006632
21.48,0.26728979279123
21.49,0.267187371289985
21.5,0.267085348726553
21.51,0.266983724327217
21.52,0.266882497320871
21.53,0.266781666939016
21.54,0.266681232415749
21.55,0.266581192987757
21.56,0.266481547894301
21.57,0.266382296377217
21.58,0.266283437680899
21.59,0.266184971052294
21.6,0.266086895740896
21.61,0.265989210998728
21.62,0.265891916080346
21.63,0.26579501024282
21.64,0.265698492745729
21.65,0.265602362851157
21.66,0.265506619823675
21.67,0.265411262930342
21.68,0.26531629144069
21.69,0.26522170462672
21.7,0.26512750176289
21.71,0.26503368212611
21.72,0.26494024499573
21.73,0.264847189653536
21.74,0.264754515383739
21.75,0.264662221472966
21.76,0.264570307210256
21.77,0.264478771887048
21.78,0.264387614797172
21.79,0.264296835236845
21.8,0.264206432504662
21.81,0.264116405901586
21.82,0.264026754730939
21.83,0.263937478298399
21.84,0.263848575911987
21.85,0.263760046882064
21.86,0.263671890521318
21.87,0.263584106144759
21.88,0.263496693069712
21.89,0.263409650615807
21.9,0.263322978104974
21.91,0.263236674861431
21.92,0.263150740211683
21.93,0.263065173484506
21.94,0.262979974010948
21.95,0.262895141124314
21.96,0.262810674160164
21.97,0.262726572456302
21.98,0.26264283535277
21.99,0.262559462191842
22,0.262476452318012
22.01,0.262393805077993
22.02,0.262311519820702
22.03,0.26222959589726
22.04,0.262148032660981
22.05,0.262066829467365
22.06,0.261985985674091
22.07,0.261905500641009
22.08,0.261825373730136
22.09,0.261745604305645
22.1,0.261666191733857
22.11,0.261587135383242
22.12,0.2615084346244
22.13,0.261430088830065
22.14,0.26135209737509
22.15,0.261274459636445
22.16,0.261197174993206
22.17,0.261120242826554
22.18,0.26104366251976
22.19,0.260967433458185
22.2,0.260891555029271
22.21,0.260816026622532
22.22,0.26074084762955
22.23,0.260666017443967
22.24,0.260591535461479
22.25,0.260517401079828
22.26,0.260443613698796
22.27,0.260370172720199
22.28,0.260297077547879
22.29,0.260224327587699
22.3,0.260151922247535
22.31,0.26007986093727
22.32,0.260008143068787
22.33,0.259936768055963
22.34,0.259865735314665
22.35,0.259795044262736
22.36,0.259724694319999
22.37,0.25965468490824
22.38,0.25958501545121
22.39,0.259515685374615
22.4,0.259446694106109
22.41,0.259378041075289
22.42,0.259309725713689
22.43,0.259241747454773
22.44,0.259174105733929
22.45,0.259106799988462
22.46,0.25903982965759
22.47,0.258973194182433
22.48,0.258906893006015
22.49,0.25884092557325
22.5,0.258775291330939
22.51,0.258709989727765
22.52,0.258645020214285
22.53,0.258580382242927
22.54,0.258516075267978
22.55,0.258452098745585
22.56,0.258388452133746
22.57,0.258325134892301
22.58,0.258262146482932
22.59,0.258199486369154
22.6,0.258137154016307
22.61,0.258075148891555
22.62,0.258013470463877
22.63,0.257952118204062
22.64,0.257891091584701
22.65,0.257830390080186
22.66,0.257770013166701
22.67,0.257709960322216
22.68,0.257650231026483
22.69,0.25759082476103
22.7,0.257531741009153
22.71,0.257472979255916
22.72,0.257414538988137
22.73,0.257356419694391
22.74,0.257298620864998
22.75,0.257241141992023
22.76,0.257183982569263
22.77,0.257127142092251
22.78,0.257070620058242
22.79,0.257014415966214
22.8,0.256958529316856
22.81,0.256902959612571
22.82,0.256847706357461
22.83,0.25679276905733
22.84,0.256738147219674
22.85,0.256683840353677
22.86,0.256629847970206
22.87,0.256576169581805
22.88,0.256522804702689
22.89,0.256469752848741
22.9,0.256417013537506
22.91,0.256364586288183
22.92,0.256312470621626
22.93,0.256260666060331
22.94,0.256209172128438
22.95,0.25615798835172
22.96,0.256107114257583
22.97,0.256056549375058
22.98,0.256006293234796
22.99,0.255956345369063
23,0.255906705311737
23.01,0.255857372598299
23.02,0.255808346765832
23.03,0.255759627353016
23.04,0.255711213900119
23.05,0.255663105948994
23.06,0.255615303043079
23.07,0.255567804727382
23.08,0.255520610548486
23.09,0.255473720054538
23.1,0.255427132795248
23.11,0.255380848321881
23.12,0.255334866187254
23.13,0.255289185945731
23.14,0.255243807153216
23.15,0.255198729367155
23.16,0.255153952146521
23.17,0.255109475051819
23.18,0.255065297645074
23.19,0.255021419489833
23.2,0.254977840151154
23.21,0.254934559195604
23.22,0.254891576191258
23.23,0.254848890707686
23.24,0.254806502315958
23.25,0.254764410588631
23.26,0.254722615099752
23.27,0.254681115424845
23.28,0.254639911140916
23.29,0.254599001826441
23.3,0.254558387061364
23.31,0.254518066427095
23.32,0.2544780395065
23.33,0.254438305883902
23.34,0.254398865145075
23.35,0.254359716877237
23.36,0.25432086066905
23.37,0.25428229611061
23.38,0.25424402279345
